key,source,target
/522408C542FA4D5D6F4526BA2A8A358A,,1C14 伦敦帕丁顿站—布里斯托圣殿草地站,
/58340F254B1B10641CCE22BBE0EEE986,,1C14 伦敦帕丁顿站—布里斯托圣殿草地站,
/5836A3354EEDC6CFC96D58BEC482B443,,1C15 伦敦帕丁顿站—布里斯托圣殿草地站,
/F3E2E98D4FC450BC45971D95868B59CC,,1C15 伦敦帕丁顿站—布里斯托圣殿草地站,
/AACDA68C4DA1BCF85C984FA05030ABF0,,1C16 伦敦帕丁顿站—布里斯托圣殿草地站,
/B17503964B09E0B7743C18AFB59F9786,,1C16 伦敦帕丁顿站—布里斯托圣殿草地站,
/3C3B74794EE1EECD6ED34EB7CC9AB5BE,,1C17 伦敦帕丁顿站—布里斯托圣殿草地站,
/73304DD0482709A45C6A4FACCF50A82D,,1C17 伦敦帕丁顿站—布里斯托圣殿草地站,
/5608A6A345670941716B40BB7CAB3C44,,1C18 伦敦帕丁顿站—滨海韦斯顿站,
/ECC06EB64DA648D6DD2A9385B530328E,,1C18 伦敦帕丁顿站—滨海韦斯顿站,
/37E1F08242C6B2A5A87BD2ACAA7B5711,,1C19 伦敦帕丁顿—布里斯托圣殿草地站,
/6C6D466741AD8ACB9FD40895F7981707,,1C19 伦敦帕丁顿—布里斯托圣殿草地站,
/9602A64F436EC032BB02F580DA0F3387,,1C19 伦敦帕丁顿—布里斯托圣殿草地站,
/D6357A9046AE0E5F2DD5D9BA778572AD,,1C19 伦敦帕丁顿—布里斯托圣殿草地站,
/12A0EDA44DBB5C829463D589A06C600A,,1C20 伦敦帕丁顿站—滨海韦斯顿站,
/FD548FDA4F14160818FB35AA00DF5E61,,1C20 伦敦帕丁顿站—滨海韦斯顿站,
/02CF494045FF508E1D110EB9EAD2A56C,,1C21 伦敦帕丁顿—布里斯托圣殿草地站,
/1653533547A7486E9B8FEA8C4B438DC6,,1C21 伦敦帕丁顿—布里斯托圣殿草地站,
/1AF9DC4344E1BE7DA27335845E247FC9,,1C21 伦敦帕丁顿—布里斯托圣殿草地站,
/6485E30345DB3099F4F44B9B09B17DD4,,1C21 伦敦帕丁顿—布里斯托圣殿草地站,
/1C11763641680D24A2B960BD98AABD13,,1C22 伦敦帕丁顿到汤顿,
/1C9A92C2441CF4F120F54C86787EF069,,1C22 伦敦帕丁顿到汤顿,
/97AFB7E74CF0B7D2275B58A98EC1702F,,1C22 伦敦帕丁顿到汤顿,
/9ACA18CD4B1C3C63D56A8095456E0DB6,,1C22 伦敦帕丁顿到汤顿,
/205600DB4A1752883A09B99D732E6A66,,1C23 伦敦帕丁顿—布里斯托圣殿草地站,
/675CD7EE450502688511DAB2F205D720,,1C23 伦敦帕丁顿—布里斯托圣殿草地站,
/7BD34FC04BB86A36BB4E5B904BD33D38,,1C23 伦敦帕丁顿—布里斯托圣殿草地站,
/BBB5A2874EDBF1B3A7B238A824AE809C,,1C23 伦敦帕丁顿—布里斯托圣殿草地站,
/2F1F72E54E997AFE5FB39CB4178538BE,,1C24 伦敦帕丁顿站—汤顿站,
/798FCB66405F9DDB8586D48C395F0C6C,,1C24 伦敦帕丁顿站—汤顿站,
/63C4A32548414E51CC5800A98C97ED56,,1C25 伦敦帕丁顿站—布里斯托圣殿草地站,
/668B350346BA6566BF5962BFFA1B7802,,1C25 伦敦帕丁顿站—布里斯托圣殿草地站,
/26A533DC4402D04D32EFB4B39B2E9AE3,,1C26 伦敦帕丁顿站—滨海韦斯顿站,
/5F56088847C45BC78E7B3E89B8D20B2D,,1C26 伦敦帕丁顿站—滨海韦斯顿站,
/A9394C944E2B97C4CCFE0B8F7B271935,,1C27 伦敦帕丁顿站—布里斯托圣殿草地站,
/E4DC5E7141EF6CA716F2B6B420352004,,1C27 伦敦帕丁顿站—布里斯托圣殿草地站,
/3BDB44BD401E1556A6C66D8AAFAD05F6,,1C28 伦敦帕丁顿站—滨海韦斯顿站,
/7B53F39B48B8F8C6F6CB3C960501E87A,,1C28 伦敦帕丁顿站—滨海韦斯顿站,
/0AD6349E49F9C1F74A0870BC00E9778D,,1C29 伦敦帕丁顿—布里斯托圣殿草地站,
/635DA324499BDF83691745B355B6D136,,1C29 伦敦帕丁顿—布里斯托圣殿草地站,
/9F267E144B56DC8474A663860E2B1AB5,,1C29 伦敦帕丁顿—布里斯托圣殿草地站,
/DFDC4082482FF2732E82E49A4B4FC201,,1C29 伦敦帕丁顿—布里斯托圣殿草地站,
/4612F2DA4C685C2233FFECB8E0FA6664,,1C31 伦敦帕丁顿站—布里斯托圣殿草地站,
/EB46AE754D1C98D1FD1CFFBD4DE016C2,,1C31 伦敦帕丁顿站—布里斯托圣殿草地站,
/BA4E42F54AE1A15B937647AB05B45538,,1C32 伦敦帕丁顿到埃克塞特圣戴维斯,
/EF5FB24A41283B467AB6B49442543614,,1C32 伦敦帕丁顿到埃克塞特圣戴维斯,
/F7ED199E461EC1FCE18CD8AA839B8AD1,,1C32 伦敦帕丁顿到埃克塞特圣戴维斯,
/FA082E69408492BA8586DE8BC85D900B,,1C32 伦敦帕丁顿到埃克塞特圣戴维斯,
/0E7C0A6241343CFF6B015C8AB7C94506,,1C33 伦敦帕丁顿—布里斯托圣殿草地站,
/1B0943CA410D5907CC210A85A9B2029D,,1C33 伦敦帕丁顿—布里斯托圣殿草地站,
/2E497370419BAB38A4751B8F30A59F13,,1C33 伦敦帕丁顿—布里斯托圣殿草地站,
/F4F25BE7420B2F5B20146AB5213770C7,,1C33 伦敦帕丁顿—布里斯托圣殿草地站,
/14A9EF304B8173A5C6045F870AF42F02,,1C36 伦敦帕丁顿到卡迪夫中心站,
/23F0C9364B0DE24BE1B24AB41CE9080F,,1C36 伦敦帕丁顿到卡迪夫中心站,
/2D5A694C4540EB90EF0CBCBB228507B0,,1C36 伦敦帕丁顿到卡迪夫中心站,
/3D2390604E1098E34F4B08A68CDF3936,,1C36 伦敦帕丁顿到卡迪夫中心站,
/02CE3C6047FB2A1A66B86FAE6334542A,,1C73 伦敦帕丁顿到彭赞斯,
/956C386A4729B0C5FDA58A876DAA527F,,1C73 伦敦帕丁顿到彭赞斯,
/AA4FFA7A4581D8760B2144BDE15108AA,,1C73 伦敦帕丁顿到彭赞斯,
/C3A1C4454E70B10B2FACC7AC3032AC79,,1C73 伦敦帕丁顿到彭赞斯,
/84B3BD08474D9BDEFC52CAA1E7FE7CF2,,1C76 伦敦帕丁顿站—纽基站,
/D827F05341C24099CA397C93F0C36F60,,1C76 伦敦帕丁顿站—纽基站,
/4252E5BB48C6302A985935850CB92D01,,1C77 伦敦帕丁顿站—彭赞斯站,
/D1587E224E353DB28BF3ADB0EA6D3A79,,1C77 伦敦帕丁顿站—彭赞斯站,
/51D185744DD151F89CAC8FAD10C6ABB5,,1C79 伦敦帕丁顿到普利茅斯,
/66ED83834C5445B78A215EB31922B131,,1C79 伦敦帕丁顿到普利茅斯,
/DBF1A70347351BF28CFCD9838332636D,,1C79 伦敦帕丁顿到普利茅斯,
/F3ECE6AE488489D6B52D1D9BE44D4C4F,,1C79 伦敦帕丁顿到普利茅斯,
/4950E3EC458A845115DFA5A47A049F9E,,1C81 伦敦帕丁顿站—埃克塞特圣戴维斯站,
/7F7C3DCF42B8B05165B43CBC42A7A862,,1C81 伦敦帕丁顿站—埃克塞特圣戴维斯站,
/B1470BE04BDC7ED43CA28A9806F7578C,,1C82 伦敦帕丁顿站—彭赞斯站,
/FACCD35D42FEDCF141FECB9D1DDEF227,,1C82 伦敦帕丁顿站—彭赞斯站,
/0496BDAB42EFE5366D6C41A7DD32C73E,,1C83 伦敦帕丁顿站—彭赞斯站,
/7060C3AD4290EF9D8FEB1BA9711AD7B9,,1C83 伦敦帕丁顿站—彭赞斯站,
/5F3FEEAC4958460AD824D5AA78A5C8D6,,1C84 伦敦帕丁顿站—彭赞斯站,
/DD15A08443FCC3E26DAFBCB96CCFEA2E,,1C84 伦敦帕丁顿站—彭赞斯站,
/01A1BEE6445EE3BC8D634F91BA3C74A7,,1C85 伦敦帕丁顿站—埃克塞特圣戴维斯站,
/8A3A21EE4641E1D180CDD4A70384D426,,1C85 伦敦帕丁顿站—埃克塞特圣戴维斯站,
/8A93238F4916965948CB47B04A1FA211,,1C86 伦敦帕丁顿到彭赞斯,
/CD663EAF483D93F6B91BBCB8DE973653,,1C86 伦敦帕丁顿到彭赞斯,
/CEDEEE744163A98E3A92ED9484898FA7,,1C86 伦敦帕丁顿站—彭赞斯站,
/F663D0834DAB488CEE590596584AA495,,1C86 伦敦帕丁顿站—彭赞斯站,
/256A978C44AC847C0457C783804D5F3B,,1C87 伦敦帕丁顿站—彭赞斯站,
/903ED7C54E2F345776145BADED8780AE,,1C87 伦敦帕丁顿站—彭赞斯站,
/39CA5AB543830095EB19FF9113A7D672,,1C88 伦敦帕丁顿到埃克塞特圣戴维斯,
/98944F674ACEBD612CDA3BA2922D7E4F,,1C88 伦敦帕丁顿到埃克塞特圣戴维斯,
/138B10CD4C28201DBDCBA2803B4C4DA1,,1C88 伦敦帕丁顿站—普利茅斯站,
/C2D1AB134123A02E14486480F6AAF57D,,1C88 伦敦帕丁顿站—普利茅斯站,
/0ACCAF4B4131C095B784B3AA17F6355B,,1C89 伦敦帕丁顿站—彭赞斯站,
/6B259AC44B710FA43C7C578AF4699681,,1C89 伦敦帕丁顿站—彭赞斯站,
/5CE254AD4B30A769B8BDCC9763A64323,,1C90 伦敦帕丁顿站—韦斯特伯里站,
/A438C34C4BA46E596BD738B51C1A7154,,1C90 伦敦帕丁顿站—韦斯特伯里站,
/31B0941243F1BC114DD96AA4F5EDD613,,1C91 伦敦帕丁顿站—佩恩顿站,
/C58584514039163C738DDCA27CD8F5F0,,1C91 伦敦帕丁顿站—佩恩顿站,
/80082E9142CFD28BD4E0AFB523560850,,1C92 伦敦帕丁顿站—彭赞斯站,
/E4B8A5904F4111CD3AEB719C7932264C,,1C92 伦敦帕丁顿站—彭赞斯站,
/2FAB35E544AD1CC9139986930C7E3B30,,1C94 伦敦帕丁顿站—普利茅斯站,
/E127BF994074FD04525EA6A6C3EDB588,,1C94 伦敦帕丁顿站—普利茅斯站,
/5F5C93F94A43392E6D1BDC885387CADB,,1C95 伦敦帕丁顿站—彭赞斯站,
/E54840C84D91304048FB178601E45A99,,1C95 伦敦帕丁顿站—彭赞斯站,
/177EE45447C78739EC25E79F46A40793,,1C96 伦敦帕丁顿站—普利茅斯站,
/58EF6E094152922B17E1ED876B985B1A,,1C96 伦敦帕丁顿站—普利茅斯站,
/5DC8C01349D368E50944058682554D25,,1C98 伦敦帕丁顿站—普利茅斯站,
/D4D3D82B414900DC62F4C5AE5B6C36DA,,1C98 伦敦帕丁顿站—普利茅斯站,
/8EBBBDA843166263AC1F9A8564B77B1B,,1C99 伦敦帕丁顿站—彭赞斯站,
/1B7B256041D4D4E41FE099BBBB19302A,,1D19 伦敦帕丁顿站—牛津站,
/6074B7D2413A2901D243F2A20F8CEE8F,,1D19 伦敦帕丁顿站—牛津站,
/217F18A04ED2A96480B53B9B0BA63836,,1D22 伦敦帕丁顿到牛津,
/30A55CB54016973F46621F98B18BC8B3,,1D22 伦敦帕丁顿到牛津,
/4CD60ABD4411EE82BC7BBEB14345A999,,1D23 伦敦帕丁顿站—牛津站,
/68E4A5D34693DC7FE5DAC89BB8FF3AD2,,1D23 伦敦帕丁顿站—牛津站,
/14FE331349E2A1F9897619881A60C745,,1D30 伦敦帕丁顿到牛津,
/C4860F2946A3E8091E7674BF434D345E,,1D30 伦敦帕丁顿到牛津,
/14A787DD4957C0064AA14FB250E8E2A4,,1D31 伦敦帕丁顿站—牛津站,
/E9889D074F76CCF4D2ECCB8AD0EBA33D,,1D31 伦敦帕丁顿站—牛津站,
/1897EC494B3447F0936DB8AEB45D0215,,1D35 伦敦帕丁顿到牛津,
/AD5255324CF2532692E0F7B37A8950A6,,1D35 伦敦帕丁顿到牛津,
/428CCA944DC7CBC0FA592AB439DF8B92,,1D37 伦敦帕丁顿到牛津,
/EF389DE640E5DCC8EB85BC985F2E9189,,1D37 伦敦帕丁顿到牛津,
/1BE3BF4E4719CE3FA7377F893E4D3CF0,,1D39 伦敦帕丁顿到牛津,
/D0D921CA4B676C6A0CB4EBBA39E09628,,1D39 伦敦帕丁顿到牛津,
/D333060E4558EBAAF4F4FD97802D922B,,1D39 伦敦帕丁顿到牛津,
/DF6B9935454F443D548CF3BC412237D3,,1D39 伦敦帕丁顿到牛津,
/9546AD0E45DDCED84725628934E2F634,,1D42 伦敦帕丁顿到牛津,
/E055D2BB488D7646EB2A7DA329B3653E,,1D42 伦敦帕丁顿到牛津,
/60F8F63B4830D7B13AF334B3F51A2CD4,,1D43 伦敦帕丁顿到牛津,
/80BBA14043C750EC5165F8B92BBA1775,,1D43 伦敦帕丁顿到牛津,
/92E28648471917F82E0C3D9683460CF4,,1D43 伦敦帕丁顿到牛津,
/B0C573114AB577DE5ECD5280FAA7ED4B,,1D43 伦敦帕丁顿到牛津,
/73C527A341390ADE5408DC9849C89990,,1D45 伦敦帕丁顿到雷丁,
/C9DA23E9442E8A73E83170A262412CB8,,1D45 伦敦帕丁顿到雷丁,
/10117A9F44738FA47E474196AABEC837,,1D46 伦敦帕丁顿到雷丁,
/D09BAE0F463BC23B78B614B855D55B87,,1D46 伦敦帕丁顿到雷丁,
/206953C342BA700028AA40AA60DDD463,,1D51 伦敦帕丁顿站—牛津站,
/2E7A1CD04083E20CBC0C1FA9C8546B05,,1D51 伦敦帕丁顿站—牛津站,
/97521B6B40EE964298CC988D04A21F52,,1D57 伦敦帕丁顿站—牛津站,
/FC9A0B8D4561A3F0A0EC918B4746FBB3,,1D57 伦敦帕丁顿站—牛津站,
/33673F7E4ECF2C5B041D648B33FBDE75,,1D61 伦敦帕丁顿站—牛津站,
/4025920D4CC08F63DCECD5A59B3614D7,,1D61 伦敦帕丁顿站—牛津站,
/2885E6DA40E064F9E3B21A83D31E52C1,,1D67 伦敦帕丁顿站—牛津站,
/56ED0450420AC75EAB450A8C59385C02,,1D67 伦敦帕丁顿站—牛津站,
/2EC452C54041D193BE03FC9E5F6D3B90,,1D69 伦敦帕丁顿站—牛津站,
/79B0E1FA4A27968F50C0B3A93532D586,,1D69 伦敦帕丁顿站—牛津站,
/77A9197F4A45DB7984ECC19BEC845B90,,1D77 伦敦帕丁顿站—牛津站,
/8F76D3D54AB34279466881BA04EC53C0,,1D77 伦敦帕丁顿站—牛津站,
/439392E245EFE160A04C6BB78A5913C1,,1D79 伦敦帕丁顿站—牛津站,
/976A8A1B4AAD17A62E37C0BBB0962616,,1D79 伦敦帕丁顿站—牛津站,
/4E905E0E441440198130FCA6BFCE1EA0,,1D83 伦敦帕丁顿站—牛津站,
/F5D490A1452593988E18EAA5FA1EA1CD,,1D83 伦敦帕丁顿站—牛津站,
/A69A7FA2451A3A84A8BE7B807BAE5EB3,,1D85 伦敦帕丁顿站—牛津站,
/C32DE15C47A2C2D430F1CDAA4E36F15E,,1D85 伦敦帕丁顿站—牛津站,
/81518CCF4A1986693685A0828C006FA9,,1D88 伦敦帕丁顿站—牛津站,
/B5748E7942A7FE69E6CD36995514A720,,1D88 伦敦帕丁顿站—牛津站,
/59D373214BF4D1F9F256EEA0F20A27CA,,1D89 伦敦帕丁顿站—牛津站,
/6310D844484C49A4E498DB98BC854CE5,,1D89 伦敦帕丁顿站—牛津站,
/C8E41E0343346359582665A3EBA2D4A8,,1D89 伦敦帕丁顿站—牛津站,
/1DFF30EA4CFD0597A9E91E95DB9D966A,,1G11 伦敦帕丁顿到切尔滕纳姆温泉火车站,
/520C17734E772DD447E7BAB299A9CFD3,,1G11 伦敦帕丁顿到切尔滕纳姆温泉火车站,
/A54135BB42624FFC9C7CA6A32E8CC743,,1G11 伦敦帕丁顿到切尔滕纳姆温泉火车站,
/CB5F2AB1473610B5C08511829FE9D549,,1G11 伦敦帕丁顿到切尔滕纳姆温泉火车站,
/3902EC624114634BB35526AB6D24792F,,1G21 伦敦帕丁顿站—切尔滕纳姆温泉站,
/E845FD654A142FF97ABEB39629151FE9,,1G21 伦敦帕丁顿站—切尔滕纳姆温泉站,
/0D01B75D4416DDD1D4C8ABB546D1A15D,,1G29 伦敦帕丁顿到切尔滕纳姆温泉,
/4F9C3D9D4B7E448833B84FBB1A546B33,,1G29 伦敦帕丁顿到切尔滕纳姆温泉,
/E89567C54F356F4D336171A2E1D547F7,,1G29 伦敦帕丁顿到切尔滕纳姆温泉,
/FDC330D84A091791198666BD52938887,,1G29 伦敦帕丁顿到切尔滕纳姆温泉,
/28BF1B864E5958B0FDBAA389E558C430,,1G38 伦敦帕丁顿站—切尔滕纳姆温泉站,
/577FE26448910FD89EA02E9B81DE44A3,,1G38 伦敦帕丁顿站—切尔滕纳姆温泉站,
/201417EB49254B36AA6E6FB1C4C68A93,,1G47 伦敦帕丁顿站—切尔滕纳姆温泉站,
/3C219FCD47C14C3CFFDAD8ACF28DBB31,,1G47 伦敦帕丁顿站—切尔滕纳姆温泉站,
/9CDAE21E4311F08B9A31B697BD5990AD,,1G60 伦敦帕丁顿站—切尔滕纳姆温泉站,
/9E0F850E474360FC0A89FC84B8EAC8CD,,1G60 伦敦帕丁顿站—切尔滕纳姆温泉站,
/2B6862BF49742B35EA505F9ED63D02AA,,1G70 伦敦帕丁顿站—切尔滕纳姆温泉站,
/CC010039432C702397AF68A04930432B,,1G70 伦敦帕丁顿站—切尔滕纳姆温泉站,
/7A3FE7D74937E0F0C68100AA29706B00,,1G88 伦敦帕丁顿站—伍斯特灌木山站,
/8FDE46A7487D2113FC8E71A1516ECA4D,,1G88 伦敦帕丁顿站—伍斯特灌木山站,
/D5CAB73746E1968532CD6B85BBF06409,,1H48 伦敦帕丁顿站—泰晤士河畔小镇,
/F44F1FD04F5DD31E41C2DE9A03235C8D,,1H48 伦敦帕丁顿站—泰晤士河畔小镇,
/3220084C4651866BB9C6B9B590298315,,1H52 伦敦帕丁顿站—泰晤士河畔小镇,
/A71F5E814CC9BD6F2082FFAF884C0A0C,,1H52 伦敦帕丁顿站—泰晤士河畔小镇,
/1604CD3A46FCC40D3C4736BEA2B5CFC3,,1H54 伦敦帕丁顿到泰晤士河畔小镇,
/4FFBDB3C412C086F41FB919CE0B45C76,,1H54 伦敦帕丁顿到泰晤士河畔小镇,
/86A36EF7485A9388C3A1C4903BA2FBEF,,1H54 伦敦帕丁顿到泰晤士河畔小镇,
/A9520EF446857AF099FB31BE96865EBE,,1H54 伦敦帕丁顿到泰晤士河畔小镇,
/083C527843D80AFDC365DD9CB06791B2,,1H55 泰晤士河畔小镇到牛津,
/8A2EC56743C7A226BCDCBD9372F3DCE3,,1H55 泰晤士河畔小镇到牛津,
/16657A2E470F040B2172E4A712A57BBF,,1J93 伦敦帕丁顿站—弗罗姆站,
/E6B0E51141358F38C77FD78062593C42,,1J93 伦敦帕丁顿站—弗罗姆站,
/1AF6C529467C366D5E267585CA2162B5,,1J99 埃克塞特圣戴维斯站—伦敦帕丁顿站,
/1F667E06412EC74FA2BD6D921D8089DE,,1J99 埃克塞特圣戴维斯站—伦敦帕丁顿站,
/457A16634E62EBE5EA55D4B348290A20,,1K21 贝德文站—伦敦帕丁顿站,
/46FBBE2446D7A8FF363125B44900CF09,,1K21 贝德文站—伦敦帕丁顿站,
/4AC585944689F99EE4B1C4BA23F0984C,,1K30 伦敦帕丁顿站—贝德文站,
/601B247F4F9E34946925BCA58CF5964D,,1K30 伦敦帕丁顿站—贝德文站,
/6935CD83403DFC528C3CCF9E81F59CA7,,1K34 伦敦帕丁顿到纽伯里,
/6FFCB7E5420A83CAD4AFCB8244FAEA2E,,1K34 伦敦帕丁顿到纽伯里,
/8086A0744C8D2F334971B09B6A54083D,,1K34 伦敦帕丁顿到纽伯里,
/E6701D204F296F4558BC998702E40768,,1K34 伦敦帕丁顿到纽伯里,
/00CF4F4049047B5E56D9EEA428970C7E,,1K41 贝德文站—伦敦帕丁顿站,
/7FF638F249205E1312D9929CBBDB25D9,,1K41 贝德文站—伦敦帕丁顿站,
/157452AC4925D7397A15CFB93CCE9BFF,,1K42 伦敦帕丁顿站—贝德文站,
/4BF3F6884CDEF9BFD1A324AC16B908A0,,1K42 伦敦帕丁顿站—贝德文站,
/0E63E2514742DA877E76DEB95EEF6114,,1K43 纽伯里到伦敦帕丁顿,
/23412E1B46492D79759AB297F2C6C8A9,,1K43 纽伯里到伦敦帕丁顿,
/5B80AA3C409300A3D1057FB69F0BA7CC,,1K43 纽伯里到伦敦帕丁顿,
/5BF4A3504783CC220A0CA1932600BA6A,,1K43 纽伯里到伦敦帕丁顿,
/40DC37274DBBF192E7A53FA210C77F6E,,1K45 贝德文到伦敦帕丁顿,
/6199737A45F38245A6CC619CBE3BDF43,,1K45 贝德文到伦敦帕丁顿,
/9784ED4C4318C4C40B33908F42BF309D,,1K45 贝德文到伦敦帕丁顿,
/E4268AF7484856A22EB2939BAFA209D3,,1K45 贝德文到伦敦帕丁顿,
/19E6B7FE4DF85AA8590F238A3405C149,,1K46 伦敦帕丁顿站—贝德文站,
/AB990247413E253EB8BFFA9EDC464CA2,,1K46 伦敦帕丁顿站—贝德文站,
/69D6C92D453847ED6E82ADBF78834B16,,1K49 贝德文站—伦敦帕丁顿站,
/6B9D4A9A4BA6342EC85A2585A84042F6,,1K49 贝德文站—伦敦帕丁顿站,
/C9467DD547C334073EDBABA6D439CF9A,,1K49 贝德文站—伦敦帕丁顿站,
/2EEEDFD44C1659F1085AC393942633CC,,1K50 伦敦帕丁顿到贝德文,
/5C09074849CA714623CBD8BA00B896AE,,1K50 伦敦帕丁顿到贝德文,
/5C2317A14928126DC14ACA9EAA1C2BA9,,1K50 伦敦帕丁顿到贝德文,
/D4DBB7C74CFD2D8B18FBA0A171F4BF3F,,1K50 伦敦帕丁顿到贝德文,
/19232A864D9327AF33DA7988EA93897F,,1K52 伦敦帕丁顿站—贝德文站,
/F28E7A294327D179DCD97BBA90DED248,,1K52 伦敦帕丁顿站—贝德文站,
/38EF79364862E7EC219C8A93C02A6C43,,1K53 贝德文站—伦敦帕丁顿站,
/844669B344DA5CCCB9934A898436907C,,1K53 贝德文站—伦敦帕丁顿站,
/C4424EB1438290F288ABC2B252C11F34,,1K60 伦敦帕丁顿站—贝德文站,
/C4FDA2AB4BC0F88A19AF1C91E6B7054B,,1K60 伦敦帕丁顿站—贝德文站,
/7325C1EC43C7864956EBFFA544B01215,,1K61 彼得温到伦敦帕丁顿,
/BDE0C7BF4456B331A6C4C2BB2B470D49,,1K61 彼得温到伦敦帕丁顿,
/E3739C824B904A2E6BA8609986AF0DAF,,1K61 彼得温到伦敦帕丁顿,
/F9DC5CA241CDBBF50F35E081441EAA7B,,1K61 彼得温到伦敦帕丁顿,
/0A05CE1547D9F51E673AC4899357454B,,1K64 伦敦帕丁顿到贝德文,
/19B1CB4042E2EB38765C9680ACAB6322,,1K64 伦敦帕丁顿到贝德文,
/2A58D66F408C86BDF9D8CFA182DBE743,,1K64 伦敦帕丁顿到贝德文,
/4546C7624E56D86CAA4DD59B4CE8BBEE,,1K64 伦敦帕丁顿到贝德文,
/2438A92945A9BD94C025C88BC6024C94,,1K65 贝德文站—伦敦帕丁顿站,
/B95E31834B2B0289F495EE90EF74CD29,,1K65 贝德文站—伦敦帕丁顿站,
/838510E6455AE737CAB0EA97883BB0ED,,1K68 伦敦帕丁顿站—贝德文站,
/F4B1BA1C498A8DB35E56878705F2C5E0,,1K68 伦敦帕丁顿站—贝德文站,
/3B897D604F1AF1E4D913A9A874B4DB59,,1K69 彼得温到伦敦帕丁顿,
/7C5CD53A4DB61896D0B270B77B71AF7E,,1K69 彼得温到伦敦帕丁顿,
/9A5EA8E84EB3E44E05933C9039017112,,1K69 彼得温到伦敦帕丁顿,
/A4F504B04392492CA689E08A35814EE1,,1K69 彼得温到伦敦帕丁顿,
/28801725491B75118F82C4AFBE03F3CE,,1K71 布里斯托圣殿草地站—伦敦帕丁顿站,
/85FC40B34F05B8B18F55959D984A17BA,,1K71 布里斯托圣殿草地站—伦敦帕丁顿站,
/3EF96F72477D4CE7BBECA6956CC2EAE4,,1K74 伦敦帕丁顿站—贝德文站,
/D5C8777C4A5DE3DCEC1E1AA1AA3B8C41,,1K74 伦敦帕丁顿站—贝德文站,
/07C39E9D4C399B346C0CBE815D1282DB,,1K79 贝德文站—伦敦帕丁顿站,
/D756564A4A250D8EE0A0D7B0B9F9F947,,1K79 贝德文站—伦敦帕丁顿站,
/4525D9B64F9D387EC26BDBBAE1B7F8F2,,1K83 纽伯里到伦敦帕丁顿,
/5E263DA04326B60113FDDA9CA9BD9BBB,,1K83 纽伯里到伦敦帕丁顿,
/87C756C041C7251869D48BA46F6F7F86,,1K83 纽伯里到伦敦帕丁顿,
/9D004C19485E74B3F9CD9583B0BCFEC7,,1K83 纽伯里到伦敦帕丁顿,
/9ED967CC41BC09A8A5CC1C833A396D55,,1K84 纽伯里站—伦敦帕丁顿站,
/ABA310E540EE868DFBD2759A15D2B2E2,,1K84 纽伯里站—伦敦帕丁顿站,
/678CA4D0496521DD94E0F3AE9F80DB24,,1K96 伦敦帕丁顿站—贝德文站,
/69C170764A87CB462691C68A7823B9C5,,1K96 伦敦帕丁顿站—贝德文站,
/8B3859E548B26BE2872882BB8F59D903,,1K96 伦敦帕丁顿到雷丁,
/D478FF8A47D418565E5E67979D7FF969,,1K96 伦敦帕丁顿到雷丁,
/7AAB8AC0473899739633DDA44B1323E9,,1L01 布里斯托圣殿草地站—伦敦帕丁顿站,
/A9FB36384C418450FBCD95B801383050,,1L01 布里斯托圣殿草地站—伦敦帕丁顿站,
/72607A894694000F13D114B3162AD8D3,,1L05 斯旺西站—伦敦帕丁顿站,
/B822A3A54BD63D0A16C30F81FD5D769C,,1L05 斯旺西站—伦敦帕丁顿站,
/4640D4FA44A3F7151F301E991C4A376B,,1L08 斯旺西站—伦敦帕丁顿站,
/E7946C1D437E2A3C35CA10BD6CF3953D,,1L08 斯旺西站—伦敦帕丁顿站,
/6A859AB742CF89588CD32DA16A138B8E,,1L10 伍斯特灌木山站—伦敦帕丁顿站,
/7037250449DB378F38B37CA92AACA884,,1L10 伍斯特灌木山站—伦敦帕丁顿站,
/32769E45458A87F24C1C28B34AB0CE30,,1L14 斯旺西站—伦敦帕丁顿站,
/EC3EC39745DB35E2B9F77698C3365343,,1L14 斯旺西站—伦敦帕丁顿站,
/7B25444E4EC46163E9DBFAAF0BE6B95C,,1L16 切尔滕纳姆温泉站—伦敦帕丁顿站,
/7C6FF11244361A5988A6C48B12185370,,1L16 切尔滕纳姆温泉站—伦敦帕丁顿站,
/47B9DD0042B2E37E6954CE819B0FB3A5,,1L20 斯旺西站—伦敦帕丁顿站,
/FC28D18342D691D1FF89DD85F12FB4B2,,1L20 斯旺西站—伦敦帕丁顿站,
/4821F0C744069C610442109A4B69B623,,1L24 斯旺西站—伦敦帕丁顿站,
/9CEFE6694C759DD109F571A4B01CB658,,1L24 斯旺西站—伦敦帕丁顿站,
/17F711B2404EA964E1078FB03B424FCB,,1L28 伍斯特灌木山站—伦敦帕丁顿站,
/2077B5CE455278239600BB8387614A26,,1L28 伍斯特灌木山站—伦敦帕丁顿站,
/02470F08481DD00211FB308D4E485B64,,1L32 斯旺西到伦敦帕丁顿,
/66BF675F40B0DE312972CAB56F5E1FF8,,1L32 斯旺西到伦敦帕丁顿,
/9FF2129447539D5E461C5AA1C5000D41,,1L32 斯旺西到伦敦帕丁顿,
/F33419F24C8016361DB0FA8144F51EDD,,1L32 斯旺西到伦敦帕丁顿,
/4D7DBDD34085E1F2A94E3B8A67AC8779,,1L34 斯旺西到伦敦帕丁顿,
/6BC1B6664A2FBBF8C13B968257E407B5,,1L34 斯旺西到伦敦帕丁顿,
